track_name,streams,artist_names,uri,source,peak_rank,rank,previous_rank,weeks_on_chart
เส้นเรื่องเดิม (RERUN),1561632,PP Krit,spotify:track:7kYkOkwL7644XyOdjQ9zo5,PP Krit Entertainment,53,53,-1,6
เหงา,243224,Image Suthita,spotify:track:5Wmpaxz3zALMiAL0sEY89y,Lipta,52,52,-1,5
เหงา เหงา (Insomnia),279342,Ink Waruntorn,spotify:track:1zX4JRQpUlQSHwccLL6pJN,Boxx Music,174,174,-1,9
เหตุใด - Detective's Love Song,243353,Whal & Dolph,spotify:track:2S0ibstFituekXr1rEjbyY,What The Duck,62,62,-1,3
เหนื่อยหน่อยนะ (SOMEONE LIKE ME),1744367,GEMINI,spotify:track:1iB4DlhihIiLpXB6rTDtkO,GMM Music Public Company Limited,23,23,-1,4
เหมาะสม,4735859,MEAN Band,spotify:track:6VlXd5f2602XO4tDaNOveo,LOVEiS Entertainment,61,61,-1,63
"เหมือนวิวาห์ (Rain wedding) [From ""วิมานหนาม""]",16194008,Jeff Satur,spotify:track:5F4fAhzhdHtaQ8nNqWAufl,WM/Thailand,6,6,-1,20
เหมือนเคย (feat. Seattha Sirachaya),2976911,"Boyd Kosiyabong, เศรษฐา ศิระฉายา",spotify:track:7gKB3piJMHJPRxgpr8jSoB,Bakery Music,46,46,-1,13
เอาปากกามาวง,8394787,BELL WARISARA,spotify:track:4aDz9NTsLULSvewSLg8lih,Home Run Music,4,4,-1,43
เอาไงดีว้า feat. LAZYLOXY,1352294,Marc Tatchapon,spotify:track:4vXssxotS8BmPIDd3YMgyx,Boxx Music,51,51,-1,27
เอาไรว่ามา (Anything You Want),195102,GEMINI,spotify:track:6PbJuaeCtJpL52FJ55qdbq,GMM Music Public Company Limited,108,108,-1,1
เอาไว้ค่อยคุย,61555,Gliss,spotify:track:7kPt9mmvufI8A99lvwlzAB,BH BrickHouse,33,181,173,19
เอ็นดู,2335613,"VARINZ x Z TRIP x KANOM feat. NONNY9, PONCHET",spotify:track:61fcrKehgOcbb1TzPJfcob,VARINZ,25,25,-1,26
เฮอร์ไมโอน้อง - Hermionong,8890004,TheChanisara,spotify:track:6YArEquYF9TDuqofFO9CY7,TheChanisara,4,4,-1,35
เเฟนผมน่ารัก,13189996,"Bow Maylada, Lipta",spotify:track:0GJHuhvKkuAnocAGNJvNw5,BEC WORLD PUBLIC COMPANY LIMITED,25,25,-1,60
แก่อีกแล้ว,25931,Whatcharawalee,spotify:track:3zWplqH1Jjog9LuIRUWlfe,"Tinnamou Music Score Co., Ltd.",131,131,-1,1
แก้มน้องนางนั้นแดงกว่าใคร,9336493,เขียนไขและวานิช,spotify:track:15zvOBuL1QbkL7bvudg2p5,เขียนไขและวานิช,7,7,-1,98
แค่คุณ,27595662,Musketeers,spotify:track:5u8iqPNTa3ryOqeiNdgi6o,Believe Records,41,41,-1,122
แค่นี้...พอ,13588785,The Parkinson,spotify:track:6d4vvgsd6G6xurG1bv2gnF,Spicy Disc,4,4,-1,96
แค่น้องชาย (brother zone),17895065,BUS,spotify:track:08NGk13plUmQ5E5yjxIPIz,SONRAY MUSIC,10,10,-1,32
แค่บางคำ,120306,Musketeers,spotify:track:5twbYCAzFHdOYo14Y1pWaZ,Believe Records,188,188,-1,1
แค่ฝันไป,2731696,Whal & Dolph,spotify:track:1JU4ZiABEUdYEONLwmbLQd,What The Duck,7,7,-1,18
แค่มีเธอไปเดินเตะคลื่นทะเลด้วยกัน,10839463,No One Else,spotify:track:4vLs8BDqK1JtpJdrgrriX6,Spicy Disc,6,6,-1,48
แค่เงา (Hide),143073,Jeff Satur,spotify:track:33JnDNgKlExUckYH3xK78n,WM/Thailand,140,140,-1,2
แค่เธอ (Why Don't You Stay) [From KinnPorsche The Series],11162606,Jeff Satur,spotify:track:6g7cdlMt3AUV99D6CgYcV7,Be On Cloud,17,17,-1,50
แค่เธอเข้ามา (Worth The Wait),6469556,Tilly Birds,spotify:track:6a5f2v5IlyeEXQRn65MFdS,GMM Music Public Company Limited,22,22,-1,54
แค่เพียงฉัน(ที่ไม่ลืม),338992,Earth Patravee,spotify:track:1SCRT8WbB4TdiXwvtzMnpL,Move Records,54,82,59,16
แค่เพียงบอก,305014,ROOFTOP,spotify:track:77mQekDNA5UQUL0w0bHriI,Spicy Disc,85,85,-1,9
แค่เพื่อนมั้ง (Just Friend?) [เพลงประกอบซีรีส์ แค่เพื่อนครับเพื่อน BAD BUDDY SERIES],221173,NANON,spotify:track:03jBontbv2DkRxsgLU8H4x,GMM Music Public Company Limited,167,167,-1,4
แค่เราก็พอ(with you),166945,Earth Patravee,spotify:track:432jibh3oyQV76TtX8brr9,Move Records,80,80,-1,4
แค่เราไม่ได้รักกัน,2398990,Indigo,spotify:track:7Fi43HjA5FTTCPOj2wai00,Muzik Move Records,73,102,-1,69
แค่ใกล้ก็พอ (Distancing),64880,BELL WARISARA,spotify:track:3TsACxoZNHQEWHx8iwfJMf,Home Run Music,169,169,-1,1
แค่ไหนแค่นั้น (NO MATTER WHAT),15663026,BUS,spotify:track:7gPJ0LnpLQOhqH1Gx13cwv,SONRAY MUSIC,22,22,-1,36
แชร์ โล มา,51780,"Twopee Southside, YOUNGOHM, JU4E",spotify:track:5TJsa9qiTlGKwhEvUsaWVe,Thaitanium Entertainment,29,103,67,5
แต่งครับ,122057,"Lipta, F.HERO",spotify:track:7dCCicrhsZZ38arGWGTkLb,Lipta,173,173,-1,1
แนะนำให้เป็นแฟนเรา,146386,"Bow Maylada, GUYGEEGEE",spotify:track:32QmhtvBdGRbgijNhpLlOu,BEC WORLD PUBLIC COMPANY LIMITED,172,172,-1,1
แบกไม่ไหว,2189333,"URBOYTJ, LAZYLOXY",spotify:track:2S3r0O3Dkgf797IguE4DeY,UrboyTJ,10,10,10,32
แบบที่ฉันเคยทำ,4251781,QLER,spotify:track:3lR3TCz0rBkXxL9XTpBMNB,What The Duck,126,126,-1,24
แปลไม่ออก (Untold Answer) - From แปลรักฉันด้วยใจเธอ,10420621,Billkin,spotify:track:3ADD6eZhJPHrRKAQ2MWBD5,Nadao Music,1,1,-1,52
แปะหัวใจ (14th Feb),18041785,"Jaonaay, Juné",spotify:track:0mqvwTYkebOqQs5cxZzRqN,Jaymidi,2,2,-1,87
แผลเป็น,203123,"Bodyslam, Jeff Satur",spotify:track:7q7JQ8RElZlL4mLT4pp09V,GMM Music Public Company Limited,145,145,-1,1
แพ้,278180,GTK,spotify:track:0shHJQJP1RLvxxLiSPYzI5,Gtk,54,56,54,9
แพ้ความอ่อนแอ,603109,Silly Fools,spotify:track:4tq1Xubizm70vuq8hPOIZ6,ME Records,59,59,-1,9
แพ้ทุกที (LOOPER),10199408,fellow fellow,spotify:track:1OCWm66r2PwI8RsspEMfzD,BEC-TERO ENTERTAINMENT PUBLIC COMPANY LIMITED,38,39,39,119
แฟน,7573011,Lipta,spotify:track:7h9G1wNdqxtVsN9dYIFPFM,LOVEiS Entertainment,79,79,-1,29
แฟนกัน 1 Day (One day with you),1611598,DOM,spotify:track:4UbwSZD8MYj18GFk25Eyr3,"TPOP INCORPORATION Co.,Ltd.",64,64,-1,17
แฟนผมหาย (Missing Baby),810869,"กลัฟ คณาวุฒิ, วอร์ วนรัตน์",spotify:track:4ndPU28H3qCXQox8dqtYyj,GMM Music Public Company Limited,56,56,-1,8
แฟนเก่าคนโปรด (My Fav Ex),13963572,SLAPKISS,spotify:track:0AQkjLgo2ATGnv8EO2xKyJ,Loveis Entertainment,6,6,-1,76
แฟนใหม่หน้าคุ้น (feat. MILLI),28633896,"Maiyarap, MILLI",spotify:track:29E8BUUDQbc5S7jMPOj9wW,Yupp! Entertainment,1,1,-1,157
แม่เสือสาว,482429,คณะขวัญใจ,spotify:track:7kSe5OMn6W2Ezk4vfot97W,คณะขวัญใจ,133,133,-1,3
แลกมาด้วยความโง่,109098,Boy Peacemaker,spotify:track:4x1BOehQYIspscpL3QY8tf,GMM Music Public Company Limited,132,132,-1,2
แลกอะไรก็ได้,4460137,ZENTYARB,spotify:track:2SUVdmUBXTSI8kbr4MajPn,ZENTYARB,73,73,-1,18
แลกเลยปะ (Hoo Whee Hoo),321502,"Billkin, PP Krit, 4EVE",spotify:track:70Sn9wy03VYM7iChqD8DXQ,Nadao Music,63,63,-1,4
แสงเดียว (Gleaming Light),838178,WANYAi,spotify:track:2NKwqeVXxyu7stKt45vXI8,"HOLYFOX CO., LTD.",32,32,-1,8
แสนว่างเปล่า,48066,"ALREADY DEADD, FIIXD, YOUNGOHM",spotify:track:5bxUcO8wPndPdgxIbgGzqc,Already Deadd,174,174,-1,1
แสนสุข,1142763,atom chanakan,spotify:track:5so7kJsPM7AIGOneShmhYo,GMM Music Public Company Limited,33,33,-1,13
แอบดี (How to live without you),15761694,Stamp,spotify:track:1wl5vs3SCMPpHTIR8IW8nJ,123Records,1,1,-1,86
แอบหวัง,48676947,Anatomy Rabbit,spotify:track:0LLETxISOeZVam4l0RwcpV,Anatomy Rabbit,17,17,-1,166
แอบเก็บความในใจไว้ภายในแว่นเรย์แบนสีดำ,2172125,TaitosmitH,spotify:track:6sowsQcSP7ThATfccaEk1S,GMM Music Public Company Limited,52,52,-1,8
โกงรักไม่ได้ OST.ละครฉลาดเกมส์โกง,298494,Jaonaay,spotify:track:0JGhtryNcurZdYplJ0ek1u,Jaymidi,166,166,-1,5
โกหก,4848157,Tattoo Colour,spotify:track:13OtbwiqeUt7M5VtbSTtvK,Smallroom,66,66,-1,59
โคตรพิเศษ - From แปลรักฉันด้วยใจเธอ,18350354,Billkin,spotify:track:6MVbuOWvXHbPHtVwScK6M1,Nadao Music,4,4,-1,103
โง่,338237,Silly Fools,spotify:track:4ek5KyRhiTcJuASoVMbdRA,RS UMG,181,181,-1,2
"โดดดิด่ง - From ""ไทบ้าน x BNK48 จากใจผู้สาวคนนี้""",277573,BNK48,spotify:track:3y7OjUQToZCM0fdgHHeyHZ,BNK48 Office,45,45,-1,3
โต๊ะริม,40741031,NONT TANONT,spotify:track:60ZuPJ8kseTn6isqhyxpCi,Loveis Entertainment,2,2,-1,111
โทรศัพท์เครื่องเก่า (Memories),697409,FrenchW,spotify:track:519VViEs0CUm48hSMX8wAe,Tero Music,91,91,-1,9
โรคแอบชอบ,2757471,Lipta,spotify:track:5iDMOWPzjW8ZgSY5cjqdmM,Lipta,20,20,-1,18
โรแมนติก (Romantic),146487,"Musketeers, PUN",spotify:track:4aPu6Tpvp4h8vNcyrC0sqU,What The Duck,132,132,-1,1
โลกคู่ขนาน,10921671,D Gerrard,spotify:track:3A1tAv6J87HqjFhUZ3LHNi,WM/Thailand,3,3,-1,51
โลกที่แบกไว้,12884093,มนัสวีร์,spotify:track:1BAIaOr39e7FsxRYjbPiyz,9ARKKHAN,24,24,-1,40
โลกที่ไม่มีฉัน,75720,Ben Bizzy,spotify:track:0XcPTdIq5fWRGWD8KdDhfM,Yupp! Entertainment,145,145,-1,3
โลกอีกใบ,9337215,"Zom Marie, Oat Pramote",spotify:track:223yV6KG3jJqgEPzHw1XWj,Spicy Disc,16,16,-1,71
โลกใบใหม่ - New World,246183,Safeplanet,spotify:track:6BNBop3L5bVULyN9cCLjRm,Safeplanet,82,82,-1,4
โลมาไม่ใช่ปลา,6173434,NaNa,spotify:track:5hE4Yf2aMTogguHuG41zEL,Nadao Music,13,13,-1,32
โสดมาก (DM Me),131788,"MEAN Band, sarah salola",spotify:track:3T20yzLJ591xrpZkODKESr,LOVEiS Entertainment,180,180,-1,1
โอ๋,280364,Seal Pillow,spotify:track:3u239EXa4wjeXmtgzRSWzZ,Parinam Music,181,181,-1,2
ใกล้,14091396,SCRUBB,spotify:track:4r3UvwePMdXPJrqFautgTq,Black Sheep,6,6,-1,104
ใกล้เกิน (TOO CLOSE TO HANDLE),4034026,GEMINI,spotify:track:401VKk3bdyumcfJH8aUCjm,GMM Music Public Company Limited,28,28,-1,13
ใครคิดถึงก่อนคนนั้นแพ้,576244,LOSTBOYS,spotify:track:3fgZmdk4bvYyMuIanDoFKf,Lostboys,81,81,-1,9
ใครเพื่อนแก,29923615,bamm,spotify:track:47WfK6QKlLwIOxJaonJ3bA,Lit Entertainment,16,16,-1,88
"ใจความสำคัญ - From ""รักหมดแก้ว Love on the Rocks""",8601448,Musketeers,spotify:track:1QVDZtpOnbu9nt8qzzRPqY,Tigger Twins,99,99,-1,58
ใจดื้อ,765565,NAP A LEAN,spotify:track:0tZgyChzWzFe5B9yWRWVHj,Spicy Disc,79,79,-1,12
ใจผูกเจ็บ (HEARTROCKER) - Rock Version,187665,"ToNy_gospel, HEARTROCKER",spotify:track:5RR9RhZDLTKp4XNsTZsV9o,YGG-Music,109,109,-1,3
ใจพัง,20077129,"Saran, GTK",spotify:track:30ho6wAl9w53sCtcqzHVMA,SARAN,28,28,-1,56
ใจลอย,30745869,QLER,spotify:track:3MIVadmVbWGZR0VzNceGt1,What The Duck,13,13,-1,67
ใจลอย (Blur),1349731,QLER,spotify:track:2MMBQkbnHhD71rRMrSCpTl,What The Duck,13,68,67,72
ใจสมใจ,1926249,TheChanisara,spotify:track:7CM0OhKIeDodf450PiVEhB,TheChanisara,96,96,-1,10
ใจสลาย,2534160,Whal & Dolph,spotify:track:2q3bLYpJbJtOBTnJY1YR2C,What The Duck,8,8,-1,25
ใจหนอใจ,206720,Slot Machine,spotify:track:5rQF7K7yn6Cpwscubrs7H9,Tero Music,98,98,-1,4
ใจหายอ่ะ สงสัยอยู่ที่เธอ - AirTag,3848314,Praesun,spotify:track:1pFNuRW1pWWrDvw3d6HFfR,kiddo records,20,20,-1,21
ใจอ้วน / Sugar High feat. Young K of DAY6,1130546,Stamp,spotify:track:6WD7xECmUffzh5YGWWs9im,123Records,30,30,-1,7
ใจเกเร,4814047,Tattoo Colour,spotify:track:0rDzLlocH57yvez6q3fSWK,Smallroom,6,6,-1,21
ใจเดียว,21616827,Whal & Dolph,spotify:track:4OZjDh3pxthm3Ig9Fs7C7N,What The Duck,10,10,-1,188
ใจเปิดใจ (LOVE MODE),135930,"PROXIE, 4EVE",spotify:track:4jXtIU0Bp44DDqeKapCQMP,Dreamers Society,150,150,-1,1
ใจเป็นนาย กายเป็นบ่าว,3970808,เล็ก รัชเมศฐ์,spotify:track:1gagehYgkm4azlIyIasuAO,GMM Music Public Company Limited,15,15,-1,7
ใจเย็น,45577,Pancake,spotify:track:7INKo1Z896wLfWg1162Jzm,GMM Music Public Company Limited,196,196,-1,1
ในฐานะอะไรก็ได้ Feat. P-HOT,140503,Sirpoppa,spotify:track:6O1IJD0n3FJ56P1F09VpmF,ME Records,81,81,-1,3
ใส่ใจได้แค่มอง,49562,Gx2,spotify:track:6FVT7WOckE7J7V9iknbJoN,Gx2,193,193,-1,1
ให้นานกว่าที่เคย (Collab Version),596895,"KLEAR, Phai Phongsathon",spotify:track:5qiTHnCUhw2H0c9Tmf0sJk,GMM Music Public Company Limited,73,73,-1,13
ให้ลืมได้ไง (How Can I...),692697,SLAPKISS,spotify:track:2hT18XXbbUSPuu8jRWzIhj,LOVEiS Entertainment,87,87,-1,12
ให้เธอหายไป,193808,Television off,spotify:track:2G6eCn19b5NcRxImqgpCNa,Smallroom,194,194,-1,2
ไกล,12943433,Musketeers,spotify:track:07ZIrtR00m3t9AcmeRZ7vQ,Believe Records,100,100,-1,139
