track_name,streams,artist_names,uri,source,peak_rank,rank,previous_rank,weeks_on_chart,bpm,key,mode,danceability%,positiveness%,energy%,acousticness%,instrumentalness%,liveness%,speechness%,clean_track_name,clean_artist_name,youtube_title,youtube_artist,publish_date,views,likes,video_url,youtube_source,clean_title_YT
FIRST,43347,EVERGLOW,spotify:track:021L6LlBBtr34BmFRHd9Ic,"Genie Music Corporation, Stone Music Entertainment",184,184,-1,1,152.0,F#,Minor,61,46,86,1,0,14,7,first,everglow,EVERGLOW (에버글로우) - FIRST MV,Stone Music Entertainment,2021-05-25 09:00:23+00:00,103739284,1491247,https://www.youtube.com/watch?v=Z3RA7bi5FUM,Stone Music Entertainment,everglowfirstmv
FIRST DAY OUT SCHOOL,310235,"1MILL, DIAMOND MQT",spotify:track:5jXmAtIaOBP3Z9dtu5TNq7,1MILL,56,56,-1,4,160.0,B,Major,53,23,64,7,0,21,42,firstdayoutschool,1milldiamondmqt,1MILL - FIRST DAY OUT SCHOOL FT. DIAMOND (OFFICIAL MV),1 MILL,2020-01-02 12:00:10+00:00,78998442,502679,https://www.youtube.com/watch?v=tD1SF-enc9U,1 MILL,1millfirstdayoutschoolftdiamondofficialmv
FLASH,1151057,X1,spotify:track:1q3C6brbmRrULTyo2mseKF,Genie Music Corporation,37,37,-1,16,132.0,G,Minor,67,58,91,3,0,34,6,flash,x1,X1 (엑스원) 'FLASH' MV,Stone Music Entertainment,2019-08-27 09:00:05+00:00,124311673,1879557,https://www.youtube.com/watch?v=LlQEKB2H7z4,Stone Music Entertainment,x1flashmv
FLEX,75601,URBOYTJ,spotify:track:0yDy2332Fs3nUuShqYLZup,UrboyTJ,94,94,-1,1,160.0,C,Minor,83,70,51,1,0,9,21,flex,urboytj,UrboyTJ : FLEX - (Official Music Video),URBOYTJ,2020-03-01 12:00:59+00:00,2772842,66124,https://www.youtube.com/watch?v=CLH7l8lDDu0,URBOYTJ,urboytjflexofficialmusicvideo
FOCUS ON ME,29268,Jus2,spotify:track:1JQPZKIXKU3wdOSjk2ILgM,Republic Records - JYP Entertainment,126,126,-1,1,99.0,C,Minor,80,54,77,10,0,10,15,focusonme,jus2,"Jus2 ""FOCUS ON ME"" M/V",JYP Entertainment,2019-03-03 15:00:10+00:00,44439066,944983,https://www.youtube.com/watch?v=uf27Hxrglrk,JYP Entertainment,jus2focusonmemv
FOREVER 1,1472920,Girls' Generation,spotify:track:1oen3GpTcA486fTHaT7neg,SM Entertainment,29,29,-1,9,124.0,A,Major,62,30,87,4,0,25,5,forever1,girlsgeneration,Girls' Generation 소녀시대 'FOREVER 1' MV,SMTOWN,2022-08-05 09:00:16+00:00,74427925,2061290,https://www.youtube.com/watch?v=Qpf26PtBXgo,SMTOWN,girlsgenerationforever1mv
Face To Face,89783,Ruel,spotify:track:4Jw3870ecfc9792hvVb7lT,RCA Records Label,112,112,-1,2,90.0,A,Major,71,36,63,14,0,10,7,facetoface,ruel,Ruel - Face To Face (Official Video),RuelVEVO,2019-08-08 21:00:06+00:00,22307839,472228,https://www.youtube.com/watch?v=r5Z741PC9_c,RuelVEVO,ruelfacetofaceofficialvideo
Face-off,480223,Jimin,spotify:track:3OdIiWnYRHPYtC313Z0Bwy,BIGHIT MUSIC,61,61,-1,2,120.0,D,Minor,69,24,54,18,0,11,5,faceoff,jimin,Ruel - Face To Face (Official Video),RuelVEVO,2019-08-08 21:00:06+00:00,22307839,472228,https://www.youtube.com/watch?v=r5Z741PC9_c,RuelVEVO,ruelfacetofaceofficialvideo
Fact Check,6667313,NCT 127,spotify:track:5EtiQveQFQy0R05hLVDyKv,SM Entertainment,4,4,-1,11,130.0,F,Minor,76,57,91,8,0,26,11,factcheck,nct127,NCT 127 엔시티 127 'Fact Check (불가사의; 不可思議)' MV,SMTOWN,2023-10-06 06:00:31+00:00,64384087,848738,https://www.youtube.com/watch?v=vGuJuW0bDWA,SMTOWN,nct127127factcheckmv
Faded In My Last Song,137415,NCT U,spotify:track:1nPMDcLKWTtGQH98waRTIk,SM Entertainment,118,118,-1,2,135.0,A#,Minor,76,68,83,15,0,11,5,fadedinmylastsong,nctu,피아노 Faded In My Last Song,NCT - Topic,2020-10-12 09:01:31+00:00,5938527,75809,https://www.youtube.com/watch?v=f-4kTfeIKzg,NCT - Topic,fadedinmylastsong
Fall in Love,12991974,ARMOR,spotify:track:45dtFcaOs4lBf8gXAAoN8W,Real_Armor,24,24,-1,46,88.0,D,Major,70,42,57,45,0,36,3,fallinlove,armor,ARMOR - Fall in love  (Visualizer),ARMOR,2023-06-03 17:00:10+00:00,21561200,121412,https://www.youtube.com/watch?v=ThEftPScNwA,ARMOR,armorfallinlovevisualizer
Falling Like The Stars,61288,James Arthur,spotify:track:15xWRPHQMeqgdkGzInx3PY,Columbia Local,153,153,-1,2,114.0,F#,Major,55,17,35,79,0,11,3,fallinglikethestars,jamesarthur,James Arthur - Falling Like The Stars,JamesAVEVO,2019-05-24 07:00:04+00:00,83729933,711560,https://www.youtube.com/watch?v=PMGY8fLwess,JamesAVEVO,jamesarthurfallinglikethestars
False God,45221,Taylor Swift,spotify:track:5hQSXkFgbxjZo9uCwd11so,Taylor Swift,152,152,-1,1,80.0,B,Minor,74,35,32,74,0,11,24,falsegod,taylorswift,Taylor Swift - False God (Official Audio),TaylorSwiftVEVO,2019-08-23 04:00:01+00:00,14008457,158377,https://www.youtube.com/watch?v=acQXa5ArHIk,TaylorSwiftVEVO,taylorswiftfalsegodofficialaudio
Fast,22338,Juice WRLD,spotify:track:6MjNilJCVKJq0LfFvo5jWJ,Grade A Productions/Interscope Records,189,189,-1,1,85.0,C#,Minor,62,26,61,43,0,10,4,fast,juicewrld,2 Fast,SuperM - Topic,2019-10-04 04:03:43+00:00,2319245,31248,https://www.youtube.com/watch?v=7kr8isoN32U,SuperM - Topic,2fast
Fatal Trouble,547481,ENHYPEN,spotify:track:6i1PYoUEMHqxAsAUKHkqpe,BELIFT LAB,80,80,-1,2,89.0,G,Minor,53,30,74,5,0,10,3,fataltrouble,enhypen,ENHYPEN (엔하이픈) 'Fatal Trouble' Official MV | DARK MOON SPECIAL ALBUM 'MEMORABILIA',DARK MOON by HYBE,2024-05-13 09:00:20+00:00,6789509,380243,https://www.youtube.com/watch?v=D4NkQ9z65w8,DARK MOON by HYBE,enhypenfataltroubleofficialmvdarkmoonspecialalbummemorabilia
Favorite (Vampire),1177826,NCT 127,spotify:track:2R8MZR1RCP4cIJITHDPRbY,SM Entertainment,12,12,-1,11,150.0,F,Minor,56,18,76,0,0,15,5,favoritevampire,nct127,NCT 127 엔시티 127 'Favorite (Vampire)' MV,SMTOWN,2021-10-25 09:01:41+00:00,74136059,1905309,https://www.youtube.com/watch?v=7uxu4Z2HAnA,SMTOWN,nct127127favoritevampiremv
Fear,43692,SEVENTEEN,spotify:track:0fToFBFypPz5XMyAdAm7Ay,PLEDIS Entertainment,177,177,-1,1,146.0,G,Minor,58,70,94,16,0,14,35,fear,seventeen,LE SSERAFIM 르세라핌 Blue Flame @ LE SSERAFIM DEBUT SHOWCASE FEARLESS,LE SSERAFIM,2022-05-03 14:00:22+00:00,14728381,288772,https://www.youtube.com/watch?v=Hqvdr91LoSI,LE SSERAFIM,lesserafimblueflamelesserafimdebutshowcasefearless
Feel Good,53068,Red Velvet - IRENE & SEULGI,spotify:track:59yaVNyPDsHYGnsDTJSH67,SM Entertainment,178,178,-1,1,98.0,G,Major,58,30,66,5,0,21,24,feelgood,redvelvetireneseulgi,Feel Good,SEULGI - Topic,2020-07-06 09:00:00+00:00,1847795,22876,https://www.youtube.com/watch?v=0Pokw-ouRqI,SEULGI - Topic,feelgood
Feel Like Home,91833,"atom chanakan, บุรินทร์ Groove Riders",spotify:track:3vsWnzTLExgV3VddydV3ST,GMM Music Public Company Limited,86,86,-1,3,108.0,A,Minor,77,69,56,33,0,10,3,feellikehome,atomchanakanบุรินทร์grooveriders,Feel Like Home - Atom ชนกันต์ feat. Burin Boonvisut [Official MV],GMM GRAMMY OFFICIAL,2019-03-13 13:00:05+00:00,13498038,6177,https://www.youtube.com/watch?v=c_SRSJ8820g,GMM GRAMMY OFFICIAL,feellikehomeatomชนกันต์featburinboonvisutofficialmv
Feel Me,105974,Selena Gomez,spotify:track:6XXYdF6pJR1K3wKvuxmu7n,Interscope Records,130,130,-1,2,100.0,D,Minor,71,39,81,44,0,7,4,feelme,selenagomez,Selena Gomez - Feel Me (Live from the Revival Tour),SelenaGomezVEVO,2020-03-05 16:00:01+00:00,45699004,841980,https://www.youtube.com/watch?v=8N_Yro5QeCE,SelenaGomezVEVO,selenagomezfeelmelivefromtherevivaltour
Feel My Rhythm,3678741,Red Velvet,spotify:track:2oBMZYteeO8DyXV9gDx6Za,SM Entertainment,1,1,-1,22,158.0,C#,Major,41,42,94,6,0,36,22,feelmyrhythm,redvelvet,Red Velvet 레드벨벳 'Feel My Rhythm' MV,SMTOWN,2022-03-21 09:07:08+00:00,82522482,2370208,https://www.youtube.com/watch?v=R9At2ICm4LQ,SMTOWN,redvelvetfeelmyrhythmmv
Feel Special,3522124,TWICE,spotify:track:14rWuS6yllHOdfZ8sZsZUj,Republic Records - TWICE,9,9,-1,42,129.0,C#,Major,71,64,96,3,0,11,6,feelspecial,twice,"TWICE ""Feel Special"" M/V",JYP Entertainment,2019-09-23 09:00:11+00:00,522980962,5321445,https://www.youtube.com/watch?v=3ymwOvzhwHs,JYP Entertainment,twicefeelspecialmv
Feeling Like The End,102988,Joji,spotify:track:1abwytAhbWeHrbsA9eODOy,88rising Music,139,139,-1,1,148.0,D,Major,79,63,66,29,0,9,7,feelingliketheend,joji,Joji - Feeling Like The End,Joji,2022-11-04 04:00:00+00:00,4601304,122718,https://www.youtube.com/watch?v=-1mgA2wKQF8,Joji,jojifeelingliketheend
Feels (feat. Khalid),49606,"WATTS, Khalid",spotify:track:6LZ9FO9UsGIcTKbShnfNsG,Keep Cool/RCA Records,177,177,-1,1,168.0,G,Major,55,8,35,27,0,36,6,feelsfeatkhalid,wattskhalid,"WATTS, Khalid - Feels (feat. Khalid) (Official Video)",KhalidVEVO,2021-05-26 16:00:12+00:00,3493179,100747,https://www.youtube.com/watch?v=rqMwvCmgE44,KhalidVEVO,wattskhalidfeelsfeatkhalidofficialvideo
Fever,36903,GFRIEND,spotify:track:7qDbAc6xMW07T7yyMnQqS8,SOURCE MUSIC,159,159,-1,1,112.0,C#,Major,76,49,84,21,0,27,4,fever,gfriend,ENHYPEN (엔하이픈) 'FEVER' Official MV,HYBE LABELS,2021-05-19 15:00:00+00:00,122731019,4139266,https://www.youtube.com/watch?v=X7d6Dt17yHk,HYBE LABELS,enhypenfeverofficialmv
Film out,1109441,BTS,spotify:track:3UHPGOkUcE4hE7sqBF4Snt,Universal Music LLC,25,25,-1,14,164.0,A#,Major,50,31,71,30,0,33,13,filmout,bts,BTS (방탄소년단) 'Film out' Official MV,HYBE LABELS,2021-04-01 15:00:09+00:00,231003610,9623810,https://www.youtube.com/watch?v=zFT3f9biz68,HYBE LABELS,btsfilmoutofficialmv
Filter,908275,BTS,spotify:track:0ono6UCNVZ1XqOm6j78Blu,BIGHIT MUSIC,30,30,-1,11,110.0,A#,Minor,78,86,76,2,0,12,6,filter,bts,Filter,BTS - Topic,2020-02-21 09:27:25+00:00,123703281,2173692,https://www.youtube.com/watch?v=dNUnnb8F-Cw,BTS - Topic,filter
Fireflies (THE OFFICIAL SONG OF THE WORLD SCOUT FOUNDATION),37935,NCT DREAM,spotify:track:1F9FQp9dnnQWTkaK6Nzm1W,SM Entertainment,158,158,-1,1,128.0,C#,Major,74,73,67,0,0,20,15,firefliestheofficialsongoftheworldscoutfoundation,nctdream,Fireflies (THE OFFICIAL SONG OF THE WORLD SCOUT FOUNDATION),NCT DREAM - Topic,2019-07-15 10:07:00+00:00,3751821,90630,https://www.youtube.com/watch?v=3gpoXiCQ45A,NCT DREAM - Topic,firefliestheofficialsongoftheworldscoutfoundation
First Class,1022517,Jack Harlow,spotify:track:0wHFktze2PHC5jDt3B17DC,Generation Now/Atlantic,98,98,-1,13,107.0,F,Minor,90,33,58,11,0,11,11,firstclass,jackharlow,Jack Harlow - First Class [Official Music Video],Jack Harlow,2022-05-06 04:00:12+00:00,124893645,1320869,https://www.youtube.com/watch?v=yQBImEeXNZ4,Jack Harlow,jackharlowfirstclassofficialmusicvideo
Flu,68655,IU,spotify:track:2j0MsDAMJ2ahsxP3z86ChI,EDAM Entertainment,111,111,-1,1,92.0,D,Major,84,58,65,10,0,14,12,flu,iu,Flu (Flu),IU - Topic,2021-03-25 09:28:11+00:00,15606308,103579,https://www.youtube.com/watch?v=E787kCVAeL8,IU - Topic,fluflu
Focus,90425,NCT 127,spotify:track:3OXAycDk6KZnCfYA0LABUr,SM Entertainment,83,83,-1,1,82.0,F,Major,66,47,71,28,0,12,16,focus,nct127,NCT 127 '같은 시선 (Focus) + Road Trip + Bring The Noize' Live @NCT 127 WORLD PREMIERE STICKER,NCT 127,2021-09-18 06:00:05+00:00,3526710,196062,https://www.youtube.com/watch?v=OyXE05MFM58,NCT 127,nct127focusroadtripbringthenoizelivenct127worldpremieresticker
Follow,1121171,atom chanakan,spotify:track:2mPdKlD117fYzBo4dgljPN,GMM Music Public Company Limited,39,39,-1,8,106.0,C,Major,82,71,64,27,0,11,5,follow,atomchanakan,Follow – Atom ชนกันต์ [Official MV],OfficialWhiteMusic,2021-03-04 13:00:14+00:00,1345566,14614,https://www.youtube.com/watch?v=uY3pUN-2bhQ,OfficialWhiteMusic,followatomชนกันต์officialmv
Follow God,164079,Kanye West,spotify:track:2QpGZOhTCHHiKmpSO9FW4h,Getting Out Our Dreams II / Def Jam Recordings,108,108,-1,3,180.0,C#,Major,53,43,90,0,0,4,42,followgod,kanyewest,Kanye West - Follow God,KanyeWestVEVO,2019-11-08 19:00:11+00:00,59749808,1184142,https://www.youtube.com/watch?v=ivCY3Ec4iaU,KanyeWestVEVO,kanyewestfollowgod
Follow You,182613,Imagine Dragons,spotify:track:7FdUvDkaE24o3FPIWTvzv2,KIDinaKORNER/Interscope Records,109,109,-1,3,125.0,A,Major,54,45,73,0,0,49,5,followyou,imaginedragons,Imagine Dragons - Follow You (Official Music Video),ImagineDragonsVEVO,2021-03-16 15:00:14+00:00,86406091,1068550,https://www.youtube.com/watch?v=k3zimSRKqNw,ImagineDragonsVEVO,imaginedragonsfollowyouofficialmusicvideo
For Us,635282,V,spotify:track:4HAOgAnILvXCbSODMoRnmD,BIGHIT MUSIC,66,66,-1,3,85.0,C#,Minor,56,22,34,80,1,17,3,forus,v,V 'For Us' Official MV,HYBE LABELS,2023-09-15 15:00:01+00:00,24261902,1202294,https://www.youtube.com/watch?v=LHtzWOLBdPc,HYBE LABELS,vforusofficialmv
For Youth,1324598,BTS,spotify:track:4JzCFEc3O2UEdjKzevvFH5,BIGHIT MUSIC,4,4,-1,5,117.0,D,Major,63,29,51,43,0,25,4,foryouth,bts,For Youth,BTS - Topic,2022-06-10 04:04:32+00:00,36686123,1515328,https://www.youtube.com/watch?v=PCupTKYKpmE,BTS - Topic,foryouth
Forever (feat. Post Malone & Clever),476010,"Justin Bieber, Post Malone, Clever",spotify:track:2ZlCGeK30BLRNSPC832pNZ,RBMG/Def Jam,72,72,-1,8,140.0,G#,Minor,82,89,48,54,0,20,8,foreverfeatpostmaloneclever,justinbieberpostmaloneclever,Justin Bieber - Forever (feat. Post Malone & Clever)(Audio),Justin Bieber,2020-02-14 05:00:47+00:00,39136094,490161,https://www.youtube.com/watch?v=ZdRfOV5XNNE,Justin Bieber,justinbieberforeverfeatpostmalonecleveraudio
Forever Only,105727,JAEHYUN,spotify:track:0fN27m84ofEpWHGwJ0THYz,SM Entertainment,110,110,-1,1,180.0,E,Minor,60,71,76,8,0,47,13,foreveronly,jaehyun,[STATION : NCT LAB] JAEHYUN 재현 'Forever Only' MV,SMTOWN,2022-08-18 09:00:30+00:00,13296106,614154,https://www.youtube.com/watch?v=WOuGFam9Lg8,SMTOWN,stationnctlabjaehyunforeveronlymv
Fortnight (feat. Post Malone),5113448,"Taylor Swift, Post Malone",spotify:track:2OzhQlSqBEmt7hmkYxfT6m,Taylor Swift,17,17,-1,15,96.0,B,Major,68,32,40,50,0,9,2,fortnightfeatpostmalone,taylorswiftpostmalone,Taylor Swift - Fortnight (feat. Post Malone) (Official Music Video),Taylor Swift,2024-04-20 00:00:06+00:00,133011647,2039385,https://www.youtube.com/watch?v=q3zqJs7JUCQ,Taylor Swift,taylorswiftfortnightfeatpostmaloneofficialmusicvideo
Four Seasons,146015,TAEYEON,spotify:track:4ytyLpIwUXbdFsNOvgNnmP,SM Entertainment,52,52,-1,3,174.0,F#,Major,60,67,77,5,0,15,14,fourseasons,taeyeon,TAEYEON 태연 '사계 (Four Seasons)' MV,SMTOWN,2019-03-22 09:00:02+00:00,44849622,912609,https://www.youtube.com/watch?v=4HG_CJzyX6A,SMTOWN,taeyeonfourseasonsmv
Fraktsiya,591083,"MARK, Lee Young Ji",spotify:track:6m66Qk7oHVwSNQIvdoul4E,SM Entertainment,113,113,-1,2,152.0,C#,Major,76,57,73,0,0,7,19,fraktsiya,markleeyoungji,MARK 마크 '프락치 (Fraktsiya) (Feat. 이영지)' MV,SMTOWN,2024-12-16 09:00:34+00:00,3112134,282191,https://www.youtube.com/watch?v=_GS3nQQex1g,SMTOWN,markfraktsiyafeatmv
Freaky Deaky,193039,"Tyga, Doja Cat",spotify:track:3vySEUpD0tc801F2WZDLYw,Kemosabe / RCA Records / Last Kings Music / EMPIRE,129,129,-1,3,104.0,D,Minor,80,24,65,2,0,9,4,freakydeaky,tygadojacat,"Tyga, Doja Cat - Freaky Deaky (Official Video)",TygaVEVO,2022-02-25 05:00:10+00:00,94663857,956215,https://www.youtube.com/watch?v=5ZHXYnGVlcg,TygaVEVO,tygadojacatfreakydeakyofficialvideo
From Home,1186200,NCT U,spotify:track:3SHcE3vk03KHPKHzvTKs5j,SM Entertainment,63,63,-1,17,132.0,C#,Major,62,46,86,52,0,36,6,fromhome,nctu,NCT U 엔시티 유 'From Home' MV,SMTOWN,2020-10-19 09:00:15+00:00,72993754,2006480,https://www.youtube.com/watch?v=3p7s7Rjh4fg,SMTOWN,nctufromhomemv
From Home - Korean Version,51490,NCT U,spotify:track:4pHTQ2jSf1Z1SqOgrvhTxw,SM Entertainment,181,181,-1,1,132.0,C#,Major,63,46,85,52,0,36,5,fromhomekoreanversion,nctu,From Home (Korean Version),NCT - Topic,2020-10-12 09:02:59+00:00,1082985,15887,https://www.youtube.com/watch?v=XXZoZq1JP0I,NCT - Topic,fromhomekoreanversion
Future Perfect (Pass the MIC),305792,ENHYPEN,spotify:track:6PRy17C5LiiN7VCLS6IA98,BELIFT LAB,126,126,-1,4,156.0,A,Minor,66,53,90,4,0,8,26,futureperfectpassthemic,enhypen,ENHYPEN (엔하이픈) 'Future Perfect (Pass the MIC)' Official MV,HYBE LABELS,2022-07-04 08:55:09+00:00,48655256,1937346,https://www.youtube.com/watch?v=QMlNLo74mOw,HYBE LABELS,enhypenfutureperfectpassthemicofficialmv
G.O.A.T (RAP Unit) feat. LEE YOUNG HYUN,165555,"TREASURE, 이영현",spotify:track:0lLD9aBNkalOeNO2VjC0XA,YG Entertainment,150,150,-1,1,99.0,G,Major,76,64,79,7,0,7,10,goatrapunitfeatleeyounghyun,treasure,"TREASURE performs ""G.O.A.T (RAP Unit) feat. LEE YOUNG HYUN"" LIVE on Wish 107.5 Bus",Wish 107.5,2024-06-08 13:00:15+00:00,864279,64796,https://www.youtube.com/watch?v=A83QjKzjMhY,Wish 107.5,treasureperformsgoatrapunitfeatleeyounghyunliveonwish1075bus
GANADARA (Feat. IU),1351941,"Jay Park, IU",spotify:track:5quFr5s5PXYfUX5jV2EBZ1,MORE VISION,16,16,-1,11,90.0,D,Major,49,46,62,20,0,8,24,ganadarafeatiu,jayparkiu,박재범 (Jay Park) - ‘GANADARA (Feat. 아이유 IU)’ Official Music Video,JAY PARK,2022-03-11 09:00:22+00:00,24716448,829603,https://www.youtube.com/watch?v=gFb1TftvdoM,JAY PARK,jayparkganadarafeatiuofficialmusicvideo
GET IT,70130,keshi,spotify:track:1jtdHYkk7RZNSeGWLxXwrS,Island Records,126,126,-1,1,170.0,E,Minor,62,31,71,22,0,22,7,getit,keshi,keshi - GET IT,KeshiVEVO,2022-03-04 05:00:11+00:00,3534179,84371,https://www.youtube.com/watch?v=5OLgj5s21Ps,KeshiVEVO,keshigetit
GGUM,274477,YEONJUN,spotify:track:1QPV3QoWw3rRKPeYoX8kO8,Republic Records - TXT,106,106,-1,1,129.0,A#,Minor,87,41,62,0,0,9,7,ggum,yeonjun,연준 (YEONJUN) ‘GGUM’ Official MV,HYBE LABELS,2024-09-19 09:00:01+00:00,33826859,980501,https://www.youtube.com/watch?v=1T9tLMh99Wo,HYBE LABELS,yeonjunggumofficialmv
GHOST,256815,BamBam,spotify:track:3TQqMPOcfzwCTr9nVvbrgi,Abyss Company,151,151,-1,2,164.0,E,Major,64,89,69,4,0,9,5,ghost,bambam,GHOST (GHOST),BamBam  - Topic,2023-03-28 09:00:08+00:00,458400,7051,https://www.youtube.com/watch?v=9pr2LS49d7E,BamBam  - Topic,ghostghost
GIANTS,146133,"True Damage, Becky G, Keke Palmer, JEON SOYEON, Duckwrth, Thutmose, League of Legends",spotify:track:5C0ivQMxes2lWuOANhvVAm,Riot Games,72,72,-1,2,155.0,C#,Major,64,58,68,8,0,16,26,giants,truedamagebeckygkekepalmerjeonsoyeonduckwrththutmoseleagueoflegends,"True Damage - GIANTS (ft. Becky G, Keke Palmer, SOYEON, DUCKWRTH, Thutmose) | League of Legends",League of Legends,2019-11-10 12:08:40+00:00,219675331,2348660,https://www.youtube.com/watch?v=sVZpHFXcFJw,League of Legends,truedamagegiantsftbeckygkekepalmersoyeonduckwrththutmoseleagueoflegends
GODS,340252,"League of Legends, NewJeans",spotify:track:210JJAa9nJOgNa0YNrsT5g,Riot Games,95,95,-1,2,146.0,D#,Minor,59,49,76,1,0,20,5,gods,leagueoflegendsnewjeans,GODS ft. NewJeans (뉴진스) (Official Music Video) | Worlds 2023 Anthem - League of Legends,League of Legends,2023-10-04 04:57:09+00:00,111544355,1326893,https://www.youtube.com/watch?v=C3GouGa0noM,League of Legends,godsftnewjeansofficialmusicvideoworlds2023anthemleagueoflegends
GOING CRAZY,99652,TREASURE,spotify:track:6YFzL1910P0fRFh865HmI3,YG Entertainment,156,156,-1,2,125.0,G#,Minor,75,81,89,20,0,8,6,goingcrazy,treasure,TREASURE - 미쳐가네(Going Crazy) PERFORMANCE FILM (4K),TREASURE (트레저),2020-01-30 03:00:06+00:00,102576435,1856102,https://www.youtube.com/watch?v=u01r0O5WsEo,TREASURE (트레저),treasuregoingcrazyperformancefilm4k
Gasoline,71325,The Weeknd,spotify:track:3KyKxJ4P3pVCgaZwaq2rUC,XO / Republic Records,123,123,-1,1,123.0,F#,Minor,73,31,74,0,0,33,5,gasoline,theweeknd,The Weeknd - Gasoline (Official Music Video),TheWeekndVEVO,2022-01-11 14:00:21+00:00,18759307,363080,https://www.youtube.com/watch?v=iOa7uE23qc4,TheWeekndVEVO,theweekndgasolineofficialmusicvideo
Get Into It (Yuh),363411,Doja Cat,spotify:track:0W6I02J9xcqK8MtSeosEXb,Kemosabe Records/RCA Records,145,145,-1,7,92.0,G#,Minor,91,79,66,32,0,9,16,getintoityuh,dojacat,Doja Cat - Get Into It (Yuh) (Official Video),dojacatVEVO,2022-01-31 05:00:04+00:00,97201605,1722574,https://www.youtube.com/watch?v=9Ko-nEYJ1GE,dojacatVEVO,dojacatgetintoityuhofficialvideo
Get Me,64160,"Justin Bieber, Kehlani",spotify:track:6zGPytJiZmFuyVq7RTNO9G,RBMG/Def Jam,104,104,-1,1,109.0,F#,Minor,83,75,51,5,0,11,15,getme,justinbieberkehlani,Justin Bieber - Get Me (feat. Kehlani)(Audio),Justin Bieber,2020-01-28 05:03:43+00:00,12697513,462410,https://www.youtube.com/watch?v=eI_ifdDi1R4,Justin Bieber,justinbiebergetmefeatkehlaniaudio
Get Up,820648,NewJeans,spotify:track:1wUnuiXMMvhudmzvcCtlZP,ADOR,29,29,-1,3,85.0,F,Major,52,56,53,63,13,10,5,getup,newjeans,Get Up,NewJeans - Topic,2023-07-21 04:00:30+00:00,17926231,222172,https://www.youtube.com/watch?v=SXM1q0CTfew,NewJeans - Topic,getup
Ghost,5600893,Justin Bieber,spotify:track:6I3mqTwhRpn34SLVafSH7G,RBMG/Def Jam,27,27,-1,61,154.0,D,Major,60,44,74,18,0,42,5,ghost,justinbieber,GHOST (GHOST),BamBam  - Topic,2023-03-28 09:00:08+00:00,458400,7051,https://www.youtube.com/watch?v=9pr2LS49d7E,BamBam  - Topic,ghostghost
Gimme Love,221260,Joji,spotify:track:2hfoyc7ve6xM4ZEiNIiU1B,88rising Music,87,87,-1,4,126.0,F,Major,49,7,63,69,2,21,9,gimmelove,joji,Joji - Gimme Love (Official Video),88rising,2020-04-16 04:00:10+00:00,97914659,1691441,https://www.youtube.com/watch?v=jPan651rVMs,88rising,jojigimmeloveofficialvideo
Give Me That - Korean Version,1151119,WayV,spotify:track:4Ta60nUTt3W1JU0AxctPyG,LABEL V,127,127,-1,5,105.0,D,Minor,55,60,88,3,0,17,35,givemethatkoreanversion,wayv,Give Me That (Korean Version),WayV - Topic,2024-06-03 09:03:07+00:00,307335,4073,https://www.youtube.com/watch?v=RhZ0kwij2To,WayV - Topic,givemethatkoreanversion
Give Me Your Forever,402606,Zack Tabudlo,spotify:track:4mzP5mHkRvGxdhdGdAH7EJ,Universal Music Philippines Inc.,150,150,-1,7,100.0,G#,Major,63,30,36,28,0,9,3,givemeyourforever,zacktabudlo,Zack Tabudlo - Give Me Your Forever (Lyric Video),ZackTabudloVEVO,2021-10-14 19:05:51+00:00,68343637,408287,https://www.youtube.com/watch?v=5HZ9qeFjhYk,ZackTabudloVEVO,zacktabudlogivemeyourforeverlyricvideo
Glimpse of Us,8229372,Joji,spotify:track:6xGruZOHLs39ZbVccQTuPZ,88rising Music,3,3,-1,39,170.0,G#,Major,44,27,29,90,0,16,4,glimpseofus,joji,Joji -  Glimpse of Us,88rising,2022-06-13 20:34:18+00:00,153534040,1257220,https://www.youtube.com/watch?v=FvOpPeKSf_4,88rising,jojiglimpseofus
Glitch Mode,448391,NCT DREAM,spotify:track:5b1PngLlxc7hj3fJXrE2Zm,SM Entertainment,47,47,-1,4,167.0,C,Minor,63,69,78,2,0,14,10,glitchmode,nctdream,NCT DREAM 엔시티 드림 'Fire Alarm + Arcade' @DREAM STAGE : GLITCH MODE,NCT DREAM,2022-05-14 11:00:13+00:00,3338720,182552,https://www.youtube.com/watch?v=UV0ffpyhvUs,NCT DREAM,nctdreamfirealarmarcadedreamstageglitchmode
Go Big or Go Home,109347,ENHYPEN,spotify:track:6IqKFke4ZhKbGYULllEezY,BELIFT LAB,124,124,-1,2,122.0,A#,Minor,77,82,84,5,0,27,6,gobigorgohome,enhypen,[최초공개] ENHYPEN(엔하이픈) - 모 아니면 도(Go Big or Go Home) (4K) | ENHYPEN COMEBACKSHOW | Mnet 211012 방송,M2,2021-10-12 11:05:14+00:00,30333179,587146,https://www.youtube.com/watch?v=6JtKkvxJiQ4,M2,enhypengobigorgohome4kenhypencomebackshowmnet211012
